LineName	FemaleParent	MaleParent
Ho99-0015	Ho93-0768	Ho94-0071
Ho99-0018	CP65-0357	CP91-2304
Ho99-0019	Ho94-0028	CP61-0039
Ho99-0022	Ho94-0031	CP61-0039
Ho99-0023	Ho94-0052	CP78-0304
Ho99-0036	CP70-0330	HB90-3206-2
Ho99-0038	Ho94-0854	CP78-0304
Ho99-0039	Ho94-0854	CP78-0304
Ho99-0040	CP83-0644	LCP81-0030
Ho99-0043	Djatiroto	LCP85-0384
Ho99-0045	Djatiroto	LCP85-0384
HoCP00-0902	L91-0281	CP77-0310
HoCP00-0903	HoCP91-0542	CP90-0956
HoCP00-0905	HoCP91-0542	HoCP90-0956
HoCP00-0906	HoCP91-0542	CP90-0956
HoCP00-0910	LCP86-0454	CP88-0702
HoCP00-0911	LCP86-0454	CP88-0702
HoCP00-0912	LCP85-0384	CP88-2032
HoCP00-0918	CP89-0831	LCP85-0384
HoCP00-0919	CP89-0831	LCP85-0384
HoCP00-0920	CP89-0831	LCP85-0384
HoCP00-0921	CP89-0831	LCP85-0384
HoCP00-0925	CP89-0831	LCP85-0384
HoCP00-0926	CP89-0831	LCP85-0384
HoCP00-0927	CP89-0831	LCP85-0384
HoCP00-0929	CP89-0831	LCP85-0384
HoCP00-0930	CP89-0831	LCP85-0384
HoCP00-0931	HoCP91-0542	HoCP91-0552
HoCP00-0932	HoCP91-0542	HoCP91-0552
HoCP00-0934	HoCP91-0542	HoCP91-0552
HoCP00-0938	HoCP91-0542	HoCP91-0552
HoCP00-0939	LCP86-0454	CP89-0825
HoCP00-0940	LCP86-0454	CP89-0825
HoCP00-0941	CP89-0831	LCP86-0454
HoCP00-0942	CP89-0831	LCP86-0454
HoCP00-0945	HoCP91-0542	HoCP90-0963
HoCP00-0952	LCP86-0454	CP86-0916
HoCP00-0956	CP91-0516	LCP85-0384
HoCP00-0957	LCP86-0454	CP70-0321
HoCP01-0502	LCP85-0384	CP86-1206
HoCP01-0503	CP70-0321	HoCP85-0845
HoCP01-0504	CP70-0321	HoCP85-0845
HoCP01-0505	LCP86-0454	LCP85-0384
HoCP01-0506	LCP86-0454	LCP85-0384
HoCP01-0509	LCP85-0384	CP88-0729
HoCP01-0510	LCP85-0384	CP88-0729
HoCP01-0511	LCP85-0384	CP88-2032
HoCP01-0512	CP89-0831	LCP85-0384
HoCP01-0513	HoCP92-0631	LCP85-0384
HoCP01-0514	HoCP92-0631	LCP85-0384
HoCP01-0516	HoCP92-0631	LCP85-0384
HoCP01-0519	LCP86-0454	CP89-0825
HoCP01-0520	HoCP90-0977	LCP85-0384
HoCP01-0521	HoCP90-0977	LCP85-0384
HoCP01-0522	CP89-0831	LCP85-0384
HoCP01-0524	LCP86-0454	CP89-0825
HoCP01-0526	CP88-0757	LCP85-0384
HoCP01-0528	CP88-0757	LCP85-0384
HoCP01-0529	CP88-0757	LCP85-0384
HoCP01-0530	CP88-0757	LCP85-0384
HoCP01-0532	HoCP92-0654	LCP85-0384
HoCP01-0533	HoCP92-0654	LCP85-0384
HoCP01-0534	HoCP92-0654	LCP85-0384
HoCP01-0535	HoCP93-0721	LCP85-0384
HoCP01-0536	CP88-0757	LCP85-0384
HoCP01-0537	HoCP92-0618	LCP85-0384
HoCP01-0541	HoCP85-0845	LCP85-0384
HoCP01-0543	LCP85-0384	LCP86-0454
HoCP01-0544	LCP85-0384	LCP86-0454
HoCP01-0545	LCP85-0384	LCP86-0454
HoCP01-0547	HoCP85-0845	LCP85-0384
HoCP01-0548	HoCP85-0845	LCP85-0384
HoCP01-0549	HoCP85-0845	LCP85-0384
HoCP01-0551	CP89-0831	LCP86-0454
HoCP01-0553	LCP85-0384	LCP86-0454
HoCP01-0554	LCP85-0384	LCP86-0454
HoCP01-0558	LCP86-0454	CP89-0825
HoCP01-0561	CP83-0644	LCP85-0384
HoCP02-0600	LCP86-0454	CP88-0702
HoCP02-0603	HoCP90-0977	LCP85-0384
HoCP02-0604	LCP85-0384	Ho93-0769
HoCP02-0611	CP65-0357	CP82-2043
HoCP02-0612	CP65-0357	LCP85-0384
HoCP02-0613	CP91-0557	LCP81-0030
HoCP02-0614	CP89-0884	LCP85-0384
HoCP02-0615	CP89-0884	LCP85-0384
HoCP02-0616	CP89-0831	LCP85-0384
HoCP02-0617	CP89-0831	LCP85-0384
HoCP02-0618	CP89-0831	LCP85-0384
HoCP02-0619	CP89-0831	LCP85-0384
HoCP02-0620	CP89-0831	LCP85-0384
HoCP02-0621	CP89-0831	LCP85-0384
HoCP02-0622	CP89-0831	LCP85-0384
HoCP02-0623	CP89-0831	LCP85-0384
HoCP02-0624	CP89-0831	LCP85-0384
HoCP02-0625	CP89-0831	LCP85-0384
HoCP02-0626	CP89-0831	LCP85-0384
HoCP02-0627	CP89-0831	LCP85-0384
HoCP02-0628	CP89-0831	LCP85-0384
HoCP02-0629	CP89-0831	LCP85-0384
HoCP02-0630	CP89-0831	LCP85-0384
HoCP02-0631	CP89-0831	LCP85-0384
HoCP02-0632	CP89-0831	LCP85-0384
HoCP02-0633	CP89-0831	LCP85-0384
HoCP02-0634	CP89-0831	LCP85-0384
HoCP02-0635	CP89-0831	LCP85-0384
HoCP02-0636	CP89-0831	LCP85-0384
HoCP02-0637	CP89-0831	LCP85-0384
HoCP02-0638	CP89-0831	LCP85-0384
HoCP02-0639	HoCP91-0542	HoCP90-0956
HoCP02-0646	CP79-0318	Ho94-0856
HoCP02-0647	LCP86-0454	CP86-0916
HoCP02-0648	unknown	Ho94-0851
HoCP02-0650	HoCP91-0542	CP91-0559
HoCP02-0651	Ho94-0856	HoCP90-0941
HoCP02-0652	Ho94-0856	HoCP93-0750
HoCP03-0701	Ho94-0808	CP57-0614
HoCP03-0702	Ho95-0988	LCP85-0384
HoCP03-0705	CP89-0831	CP57-0614
HoCP03-0706	Ho94-0861	LCP86-0454
HoCP03-0709	HoCP93-0750	LCP86-0454
HoCP03-0710	CP89-0831	LCP86-0454
HoCP03-0711	HoCP93-0746	LCP86-0454
HoCP03-0712	Ho94-0839	LCP86-0454
HoCP03-0713	Ho94-0856	LCP86-0454
HoCP03-0714	CP89-0831	Ho94-0856
HoCP03-0717	LCP85-0384	LCP86-0454
HoCP03-0719	Ho94-0856	HoCP92-0631
HoCP03-0720	CP89-0831	LCP85-0384
HoCP03-0721	CP89-0831	LCP85-0384
HoCP03-0722	L93-0393	LCP86-0454
HoCP03-0723	HoCP90-0941	L93-0378
HoCP03-0726	Ho94-0856	HoCP92-0631
HoCP03-0727	LCP85-0384	LCP86-0454
HoCP03-0728	LCP85-0384	LCP86-0454
HoCP03-0730	LCP85-0384	LCP86-0454
HoCP03-0735	CP89-0831	LCP85-0384
HoCP03-0736	HoCP94-0836	LCP85-0384
HoCP03-0737	Ho94-0856	CP90-1436
HoCP03-0738	Ho94-0856	HoCP90-0941
HoCP03-0739	Ho94-0808	HoCP90-0941
HoCP03-0740	CP89-0831	LCP85-0384
HoCP03-0741	LCP85-0384	HoCP92-0631
HoCP03-0742	LCP85-0384	HoCP92-0631
HoCP03-0743	LCP85-0384	HoCP92-0631
HoCP03-0745	CP89-0831	LCP85-0384
HoCP03-0746	LCP86-0454	HoCP92-0631
HoCP03-0747	LCP86-0454	HoCP92-0631
HoCP03-0748	CP89-0831	LCP85-0384
HoCP03-0749	CP89-0831	LCP85-0384
HoCP03-0752	HoCP93-0750	LCP85-0384
HoCP03-0757	LCP86-0454	HoCP93-0750
HoCP03-0758	HoCP90-0941	CP92-1320
HoCP03-0760	LCP86-0454	HoCP92-0631
HoCP04-0805	Ho94-0864	LCP86-0454
HoCP04-0806	HoCP92-0624	HoCP96-0540
HoCP04-0807	Ho94-0856	HoCP92-0624
HoCP04-0808	Ho94-0856	HoCP92-0624
HoCP04-0809	HoCP95-0950	HoCP96-0540
HoCP04-0811	Ho94-0856	CP89-0837
HoCP04-0812	Ho94-0856	HoCP92-0624
HoCP04-0813	HoCP94-0828	LCP86-0454
HoCP04-0818	HoCP93-0750	LCP85-0384
HoCP04-0819	Ho94-0856	HoCP93-0750
HoCP04-0825	Ho94-0808	LCP86-0454
HoCP04-0826	Ho94-0864	LCP85-0384
HoCP04-0829	HoCP85-0845	LCP85-0384
HoCP04-0830	Ho94-0856	HoCP93-0775
HoCP04-0833	L93-0363	HoCP90-0941
HoCP04-0834	Ho94-0856	HoCP92-0618
HoCP04-0836	Ho94-0856	HoCP92-0618
HoCP04-0838	HoCP85-0845	LCP85-0384
HoCP04-0839	HoCP85-0845	LCP85-0384
HoCP04-0840	HoCP85-0845	LCP85-0384
HoCP04-0843	HoCP95-0908	LCP86-0454
HoCP04-0849	CP89-0831	LCP85-0384
HoCP04-0850	Ho94-0856	LCP86-0454
HoCP04-0854	HoCP93-0746	LCP85-0384
HoCP04-0855	Ho95-0995	LCP85-0384
HoCP04-0856	CP89-0831	HoCP96-0540
HoCP04-0858	CP83-0606	LCP85-0384
HoCP04-0859	LCP86-0454	HoCP96-0540
HoCP05-0901	HoCP95-0951	LCP86-0454
HoCP05-0902	HoCP95-0950	HoCP96-0540
HoCP05-0903	HoCP94-0822	HoCP96-0540
HoCP05-0904	HoCP94-0822	HoCP96-0540
HoCP05-0905	HoCP94-0822	HoCP96-0540
HoCP05-0906	LCP86-0454	HoCP95-0908
HoCP05-0908	CP89-0831	HoCP96-0540
HoCP05-0909	CP89-0831	HoCP96-0540
HoCP05-0910	Ho95-0985	HoCP96-0540
HoCP05-0911	Ho94-0856	HoCP92-0618
HoCP05-0912	Ho94-0856	HoCP92-0618
HoCP05-0913	Ho94-0856	HoCP92-0618
HoCP05-0915	Ho94-0856	HoCP92-0631
HoCP05-0916	Ho94-0856	HoCP92-0624
HoCP05-0917	Ho94-0856	HoCP92-0624
HoCP05-0918	Ho94-0856	HoCP90-0941
HoCP05-0919	Ho94-0856	HoCP90-0941
HoCP05-0920	Ho94-0856	HoCP90-0941
HoCP05-0921	Ho94-0856	HoCP90-0941
HoCP05-0926	CP89-0837	HoCP90-0941
HoCP05-0927	LCP86-0454	HoCP92-0631
HoCP05-0931	HoCP92-0631	LCP85-0384
HoCP05-0932	HoCP92-0631	LCP85-0384
HoCP05-0933	HoCP92-0631	LCP85-0384
HoCP05-0934	CP89-0831	LCP85-0384
HoCP05-0945	CP89-0831	LCP85-0384
HoCP05-0946	Ho94-0817	HoCP97-0609
HoCP05-0947	HoCP97-0609	HoCP92-0675
HoCP05-0951	LCP86-0454	L99-0226
HoCP05-0956	Ho94-0856	H00P4
HoCP05-0957	Ho94-0856	H00P4
HoCP05-0958	Ho94-0856	H00P4
HoCP05-0959	Ho94-0856	H00P4
HoCP05-0960	HoCP93-0750	LCP86-0454
HoCP06-0502	HoCP95-0908	LCP85-0384
HoCP06-0503	CP89-0831	CP57-0614
HoCP06-0505	Ho94-0864	LCP86-0454
HoCP06-0506	Ho94-0864	LCP86-0454
HoCP06-0507	Ho94-0864	LCP86-0454
HoCP06-0508	Ho94-0856	HoCP96-0540
HoCP06-0510	HoCP92-0675	LCP85-0384
HoCP06-0511	HoCP92-0675	LCP85-0384
HoCP06-0512	HoCP96-0503	HoCP96-0540
HoCP06-0513	CP89-0831	HoCP96-0540
HoCP06-0514	Ho94-0856	HoCP95-0950
HoCP06-0515	Ho93-0770	LCP85-0384
HoCP06-0516	HoCP99-0833	Ho94-0856
HoCP06-0517	Ho94-0836	HoCP96-0540
HoCP07-0600	HoCP93-0750	LCP86-0454
HoCP07-0601	HoCP93-0750	LCP86-0454
HoCP07-0605	HoCP93-0750	LCP86-0454
HoCP07-0606	HoCP95-0950	LCP86-0454
HoCP07-0610	HoCP99-0870	LCP86-0454
HoCP07-0614	HoCP99-0866	CP77-0407
HoCP07-0615	L99-0230	CP77-0407
HoCP07-0619	HoCP99-0870	LCP86-0454
HoCP07-0621	HoCP99-0870	CP77-0407
HoCP07-0622	HoCP95-0951	HoCP96-0540
HoCP08-0724	Ho94-0856	CP96-1252
HoCP08-0726	L97-0128	HoCP96-0540
HoCP08-0729	HoCP98-0741	HoCP00-0930
HoCP09-0800	L97-0128	unknown polycross
HoCP09-0804	HoCP02-0625	HoCP01-0523
HoCP09-0805	HoCP00-0930	HoCP01-0523
HoCP09-0808	HoCP01-0529	HoCP01-0553
HoCP09-0809	Ho99-0001	HoCP01-0553
HoCP09-0810	HoCP01-0529	HoCP01-0553
HoCP09-0811	Ho94-0856	HoCP01-0553
HoCP09-0813	L01-0312	HoCP96-0540
HoCP09-0814	L00-0266	HoCP01-0553
HoCP09-0846	HoCP00-0938	HoCP96-0540
HoCP09-0847	HoCP00-0938	HoCP96-0540
HoCP09-0859	Ho94-0856	Ho93-0770
HoCP10-0909	HoCP95-0951	HoCP00-0930
HoCP10-0910	HoCP93-0750	L99-0231
HoCP10-0913	HoCP02-0618	HoCP02-0610
HoCP10-0921	HoCP02-0623	02P5
HoCP10-0924	HoCP03-0714	HoCP96-0540
HoCP10-0928	Ho01-0564	unknown
HoCP10-0929	Ho01-0564	L99-0226
HoCP10-0933	HoCP94-0822	HoCP96-0540
HoCP10-0934	Ho01-0564	HoCP01-0517
HoCP11-0504	HoCP03-0743	06P06
HoCP11-0516	HoCP03-0743	06P08
HoCP11-0522	HoCP04-0856	06P08
HoCP11-0523	L04-0408	06P08
HoCP11-0533	HoCP04-0856	HoCP96-0540
HoCP11-0534	HoCP04-0856	HoCP01-0517
HoCP11-0535	HoCP04-0856	HoCP01-0517
HoCP11-0536	HoCP04-0856	HoCP01-0517
HoCP11-0537	HoCP96-0540	06P18
HoCP11-0538	L02-0316	06P17
HoCP11-0539	HoCP04-0813	HoCP02-0623
HoCP11-0541	HoCP04-0856	HoCP01-0517
HoCP11-0542	HoCP03-0743	HoCP01-0523
HoCP11-0543	HoCP04-0856	HoCP01-0523
HoCP11-0546	Ho01-0564	HoCP01-0517
HoCP11-0549	HoCP04-0856	L99-0226
HoCP11-0550	HoCP04-0856	HoCP01-0523
HoCP11-0551	L03-0386	CL89-5189
HoCP11-0557	Ho99-0001	HoCP01-0553
HoCP11-0558	L04-0408	L99-0226
HoCP11-0560	HoCP04-0856	HoCP99-0833
HoCP11-0564	HoCP99-0833	HoCP01-0553
HoCP11-0566	HoCP04-0856	L99-0226
HoCP11-0567	HoCP01-0544	HoCP99-0833
HoCP11-0570	HoCP01-0525	HoCP01-0553
HoCP11-0575	L02-0316	HoCP96-0540
HoCP11-0576	HoCP04-0838	HoCP01-0517
HoCP11-0578	Ho95-0988	HoCP96-0540
HoCP11-0581	L04-0408	06P08
HoCP11-0582	HoCP02-0612	04P06
HoCP12-0636	HoCP00-0930	06P21
HoCP12-0637	HoCP04-0856	06P21
HoCP12-0639	HoCP00-0930	06P21
HoCP12-0644	L04-0425	L99-0226
HoCP12-0649	HoCP04-0827	HoCP96-0540
HoCP12-0651	HoCP04-0838	06P22
HoCP12-0652	HoCP04-0809	L99-0226
HoCP12-0653	HoCP04-0824	HoCP02-0623
HoCP12-0654	HoCP04-0838	06P24
HoCP12-0658	HoCP96-0540	06P24
HoCP12-0661	L04-0429	HoCP01-0517
HoCP12-0666	HoCP04-0856	06P38
HoCP12-0670	HoCP04-0821	HoCP04-0809
HoCP12-0671	L03-0393	L99-0226
HoCP12-0672	L02-0316	06P31
HoCP12-0675	L04-0425	CL02-8137
HoCP13-0709	L04-0425	HoCP04-0810
HoCP13-0722	HoCP04-0821	HoCP05-0904
HoCP13-0723	L05-0451	HoCP05-0918
HoCP13-0724	HoCP04-0821	HoCP05-0904
HoCP13-0729	Ho06-0563	HoCP05-0918
HoCP13-0730	L06-0016	HoCP04-0810
HoCP13-0732	Ho06-0543	HoCP05-0918
HoCP13-0733	L05-0470	HoCP05-0904
HoCP13-0734	L05-0470	HoCP05-0904
HoCP13-0735	L05-0451	HoCP05-0918
HoCP13-0737	HoCP05-0904	HoCP01-0517
HoCP13-0738	L04-0425	HoCP04-0810
HoCP13-0740	L04-0425	HoCP04-0810
HoCP13-0741	HoCP05-0920	HoCP04-0838
HoCP13-0744	Ho01-0564	L01-0283
HoCP13-0746	HoCP05-0920	HoCP04-0838
HoCP13-0747	L05-0459	HoCP01-0517
HoCP13-0749	HoCP05-0920	HoCP04-0838
HoCP13-0750	L04-0425	HoCP05-0918
HoCP13-0751	L02-0316	HoCP05-0920
HoCP13-0752	HoCP05-0920	HoCP04-0838
HoCP13-0754	Ho01-0564	HoCP01-0517
HoCP13-0757	Ho01-0564	HoCP05-0920
HoCP13-0758	HoCP05-0903	HoCP01-0517
HoCP13-0759	HoCP05-0920	HoCP04-0838
HoCP13-0760	MOLY	unknown
HoCP13-0763	MOLY	unknown
HoCP13-0769	HoCP04-0821	HoCP96-0540
HoCP13-0774	HoCP05-0920	HoCP04-0838
HoCP13-0776	Ho06-0543	HoCP05-0918
HoCP14-0801	HoCP04-0838	L99-0226
HoCP14-0803	HoCP06-0502	HoCP05-0920
HoCP14-0814	L05-0447	HoCP05-0918
HoCP14-0817	L99-0233	HoCP04-0838
HoCP14-0818	L99-0233	HoCP04-0838
HoCP14-0823	Ho06-0525	HoCP05-0918
HoCP14-0828	L05-0445	HoCP05-0904
HoCP14-0829	L06-0016	HoCP05-0918
HoCP14-0830	HoCP05-0923	HoCP96-0540
HoCP14-0831	HoCP05-0923	HoCP96-0540
HoCP14-0842	HoCP05-0920	HoCP96-0540
HoCP14-0843	HoCP05-0920	HoCP96-0540
HoCP14-0844	HoCP05-0920	HoCP96-0540
HoCP14-0853	HoCP05-0920	HoCP96-0540
HoCP14-0855	Ho07-0613	Ho06-0530
HoCP14-0856	Ho07-0613	Ho06-0530
HoCP14-0861	Ho06-0523	HoCP04-0838
HoCP14-0867	Ho06-0523	HoCP04-0852
HoCP14-0868	Ho07-0613	HoCP05-0918
HoCP14-0872	Ho06-0523	HoCP04-0852
HoCP14-0878	Ho07-0613	Ho06-0520
HoCP14-0879	Ho07-0613	HoCP04-0852
HoCP14-0881	Ho07-0613	HoCP96-0540
HoCP14-0885	Ho07-0613	HoCP05-0920
HoCP14-0886	HoCP05-0920	HoCP04-0852
HoCP14-0887	HoCP05-0920	HoCP04-0852
HoCP14-0890	Ho07-0613	HoCP04-0852
HoCP14-0891	Ho07-0613	HoCP04-0852
HoCP14-0896	Ho06-0523	HoCP04-0852
HoCP14-0904	L05-0447	HoCP05-0918
HoCP14-0906	HoCP05-0923	HoCP96-0540
HoCP14-0907	Ho07-0613	Ho06-0530
HoCP14-0909	Ho06-0523	HoCP04-0852
HoCP14-0914	Ho06-0523	CL89-5189
HoCP15-0504	HoCP04-0838	10P8-0517
HoCP15-0505	L07-0057	L01-0283
HoCP15-0507	L07-0057	L01-0283
HoCP15-0509	Ho08-0706	L01-0283
HoCP15-0510	Ho08-0706	L01-0283
HoCP15-0519	Ho08-0706	L01-0283
HoCP15-0520	HoCP08-0701	L01-0283
HoCP15-0521	L01-0283	CPCL02-8021
HoCP15-0522	L08-0090	L01-0283
HoCP15-0526	HoCP04-0838	HoCP01-0517
HoCP15-0527	HoCP91-0555	L01-0283
HoCP15-0536	Ho08-0706	HoCP04-0852
HoCP15-0537	Ho08-0706	HoCP04-0852
HoCP15-0541	Ho08-0728	HoCP04-0852
HoCP15-0543	CPCL02-8021	HoCP96-0540
HoCP15-0544	HoCP01-0517	HoCP96-0540
HoCP15-0545	HoCP01-0517	HoCP96-0540
HoCP15-0548	HoCP01-0517	HoCP96-0540
HoCP15-0553	HoCP01-0517	HoCP96-0540
HoCP15-0554	HoCP04-0838	HoCP01-0517
HoCP15-0558	Ho08-0728	Ho06-0563
HoCP15-0559	L01-0283	CPCL02-8021
HoCP15-0562	Ho06-0562	L99-0226
HoCP15-0915	HoCP01-0517	L01-0283
HoCP15-0920	HoCP03-0743	HoCP01-0517
HoCP15-0929	Ho06-0530	HoCP01-0517
HoCP15-0986	L08-0090	HoCP04-0838
HoCP15-0987	HoCP01-0517	HoCP96-0540
HoCP15-0989	HoCP01-0517	HoCP96-0540
HoCP15-0990	L08-0090	HoCP04-0838
HoCP15-0991	L08-0090	HoCP04-0838
HoCP15-0992	HoCP01-0517	HoCP96-0540
HoCP15-0995	HoCP01-0517	HoCP96-0540
HoCP15-0996	HoCP01-0517	HoCP96-0540
HoCP15-0998	HoCP01-0517	HoCP96-0540
HoCP16-0665	CPCL02-6848	HoCP04-0838
HoCP16-0669	L09-0099	HoCP03-0743
HoCP16-0670	HoCP09-0804	L09-0112
HoCP16-0671	CP06-2664	HoCP96-0540
HoCP16-0672	CPCL02-8021	HoCP96-0540
HoCP16-0673	Ho06-0530	HoCP04-0852
HoCP16-0679	HoCP04-0856	10P16
HoCP16-0683	CPCL01-0271	HoCP96-0540
HoCP16-0684	Ho08-0706	Ho06-0563
HoCP17-0700	Ho08-0711	HoCP01-0517
HoCP17-0701	HoCP05-0902	Ho06-0530
HoCP17-0702	HoCP05-0902	Ho06-0530
HoCP17-0703	HoCP05-0918	HoCP96-0540
HoCP17-0704	Ho06-0530	Ho09-0824
HoCP17-0705	Ho09-0850	Ho09-0824
HoCP17-0706	Ho09-0850	Ho09-0824
HoCP17-0707	Ho09-0850	Ho09-0824
HoCP17-0710	HoCP09-0808	Ho09-0850
HoCP17-0711	Ho08-0730	Ho06-0530
HoCP17-0712	L09-0113	L99-0226
HoCP17-0714	HoCP05-0918	Ho09-0824
HoCP17-0716	HoCP05-0918	Ho09-0824
HoCP17-0728	Ho09-0856	Poly11-0011
HoCP17-0730	Ho08-0730	Ho08-0711
HoCP17-0750	HoCP05-0918	Ho06-0530
HoCP17-0751	HoCP05-0918	Ho06-0530
HoCP17-0761	Ho07-0613	HoCP09-0814
HoCP17-0765	Ho06-0530	Ho09-0824
HoCP17-0767	Ho06-0530	Ho09-0824
HoCP18-0801	Ho08-0730	Ho07-0613
HoCP18-0803	HoL08-0718	HoCP09-0814
HoCP18-0805	HoL08-0718	HoCP09-0814
HoCP18-0806	Ho95-0988	Ho07-0613
HoCP18-0808	HoCP09-0808	HoCP05-0918
HoCP18-0809	HoCP09-0808	HoCP05-0918
HoCP18-0810	Ho08-0711	Ho06-0530
HoCP18-0811	Ho08-0730	Ho07-0613
HoCP18-0812	Ho08-0730	Ho07-0613
HoCP18-0813	HoCP04-0852	Ho06-0562
HoCP18-0814	Ho08-0711	Ho06-0530
HoCP18-0815	Ho08-0711	Ho07-0613
HoCP18-0816	HoCP09-0804	HoCP04-0852
HoCP18-0817	Ho09-0832	unknown polycross
HoCP18-0819	HoCP09-0846	CP89-0831
HoCP18-0820	Ho08-0711	CP89-0831
HoCP18-0822	Ho07-0613	HoCP09-0814
HoCP18-0824	HoCP09-0846	CP89-0831
HoCP18-0825	HoCP09-0804	CP06-2664
HoCP18-0827	HoL08-0723	Ho06-0523
HoCP18-0829	HoL05-0953	HoCP09-0814
HoCP18-0830	L01-0299	HoCP11-0504
HoCP18-0831	L01-0299	HoCP10-0909
HoCP18-0832	Ho11-0559	HoCP11-0537
HoCP18-0834	Ho11-0563	HoCP04-0838
HoCP18-0835	Ho10-9626	HoCP09-0814
HoCP18-0836	HoCP09-0802	Ho06-0562
HoCP18-0837	Ho09-0822	Ho06-0562
HoCP18-0839	Ho09-0822	Ho06-0562
HoCP18-0840	L03-0371	HoCP04-0838
HoCP18-0841	LCP85-0384	HoCP11-0565
HoCP18-0842	HoCP05-0920	HoCP09-0814
HoCP18-0843	HoCP11-0544	HoCP11-0550
HoCP18-0844	Ho11-0511	HoCP09-0814
HoCP18-0846	L03-0371	HoCP11-0536
HoCP18-0847	HoCP10-0917	Ho11-0509
HoCP18-0848	Ho09-0841	HoCP11-0537
HoCP18-0849	HoL08-0720	HoCP11-0504
HoCP18-0850	Ho09-0822	Ho06-0562
HoCP18-0851	Ho08-0711	CP95-1039
HoCP18-0852	Ho10-0937	unknown polycross
HoCP18-0853	L03-0371	HoCP09-0814
HoCP18-0854	L03-0371	HoCP09-0814
HoCP18-0855	L03-0371	HoCP09-0814
HoCP18-0857	Ho10-0908	HoCP11-0565
HoCP18-0858	Ho11-0511	HoCP05-0920
HoCP18-0859	Ho07-0613	HoCP09-0814
HoCP18-0860	Ho07-0613	HoCP09-0814
HoCP18-0861	HoCP11-0550	HoCP11-0565
HoCP18-0863	HoCP11-0550	unknown polycross
HoCP18-0864	Ho09-0841	unknown polycross
HoCP18-0865	L01-0299	unknown polycross
HoCP18-0866	HoCP11-0533	HoCP05-0920
HoCP18-0867	Ho11-0508	unknown polycross
HoCP18-0868	HoCP11-0548	HoCP11-0550
HoCP18-0869	LCP85-0384	unknown polycross
HoCP18-0870	HoCP11-0533	HoCP05-0920
HoCP18-0871	Ho11-0559	HoCP11-0537
HoCP18-0872	Ho11-0559	HoCP11-0537
HoCP18-0873	HoCP10-0917	HoCP11-0550
HoCP18-0874	HoCP10-0917	HoCP11-0550
HoCP19-0900	HoCP09-0809	HoCP05-0918
HoCP19-0903	HoCP09-0804	Ho07-0613
HoCP19-0905	HoCP09-0804	Ho07-0613
HoCP19-0906	L11-0183	HoCP05-0920
HoCP19-0907	Ho11-0572	HoCP05-0920
HoCP19-0908	Ho07-0613	HoCP09-0857
HoCP19-0910	HoCP05-0920	Ho05-0961
HoCP19-0911	HoCP09-0814	HoCP04-0852
HoCP19-0912	HoCP10-0917	HoCP96-0540
HoCP19-0914	HoCP05-0920	Ho05-0961
HoCP19-0915	HoCP05-0920	Ho05-0961
HoCP19-0916	Ho11-0532	HoCP04-0852
HoCP19-0918	Ho11-0532	HoCP04-0852
HoCP19-0919	Ho11-0506	L11-0172
HoCP19-0920	HoCP05-0920	Ho05-0961
HoCP19-0921	L09-0112	HoCP09-0814
HoCP19-0926	HoCP05-0920	Ho05-0961
HoCP19-0927	HoCP05-0920	Ho05-0961
HoCP19-0928	Ho11-0512	Ho05-0961
HoCP19-0929	HoCP09-0804	HoCP96-0540
HoCP19-0930	Ho11-0559	HoCP96-0540
HoCP19-0931	Ho07-0613	Ho05-0961
HoCP19-0932	L09-0112	Ho07-0613
HoCP19-0934	Ho11-0512	HoCP05-0920
HoCP19-0938	HoCP01-0517	HoCP96-0540
HoCP19-0939	Ho11-0506	Ho11-0512
HoCP19-0940	HoCP11-0576	HoCP05-0920
HoCP19-0943	Ho06-0530	HoCP05-0918
HoCP19-0944	L03-0371	Ho09-0856
HoCP19-0945	HoCP11-0576	HoCP09-0857
HoCP19-0946	Ho11-0512	Ho07-0613
HoCP19-0947	HoCP09-0814	Ho05-0961
HoCP19-0948	HoCP11-0544	Ho09-0832
HoCP19-0949	Ho11-0532	HoCP05-0918
HoCP19-0951	HoCP11-0550	HoCP04-0852
HoCP19-0953	Ho05-0961	HoCP09-0814
HoCP19-0954	Ho11-0528	HoCP11-0548
HoCP19-0956	HoCP11-0504	Ho07-0613
HoCP19-0957	L03-0371	HoCP11-0536
HoCP19-0958	HoCP00-0950	HoCP09-0814
HoCP19-0959	HoCP09-0846	HoCP09-0814
HoCP19-0960	HoCP05-0920	HoCP09-0814
HoCP19-0962	L03-0371	L11-0172
HoCP19-0963	L11-0187	HoCP05-0920
HoCP19-0964	Ho11-0511	Ho05-0961
HoCP20-0500	HoCP04-0852	HoCP96-0540
HoCP20-0501	HoCP05-0920	Ho07-0613
HoCP20-0502	L09-0112	Ho11-0529
HoCP20-0503	HoCP05-0920	Ho07-0613
HoCP20-0504	Ho11-0512	Ho07-0613
HoCP20-0505	L03-0371	Ho11-0512
HoCP20-0507	Ho12-0630	HoCP10-0917
HoCP20-0509	HoCP09-0846	Ho07-0613
HoCP20-0510	Ho12-0627	HoCP96-0540
HoCP20-0511	L08-0090	HoCP04-0838
HoCP20-0512	L01-0299	HoCP11-0548
HoCP20-0513	Ho12-0633	Ho11-0532
HoCP20-0514	HoCP12-0661	HoCP09-0857
HoCP20-0515	HoCP12-0677	Ho11-0512
